Date,0968.HK,2208.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRO,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XPEV
2013-08-22,,3.0,,,8.71,,,4.1,6.11,57.36,1.98,6.61,167.04,39.02,12.15,0.25,14.66,0.75,,8.85,,,34.74,25.24,0.42,3.04,14.39,,25.33,,15.06,,0.86,34.3,3.53,
2013-08-23,,2.99,,,8.54,,,4.14,6.09,57.0,2.04,6.98,168.48,38.97,12.24,0.25,14.65,0.7,,8.93,,,35.28,25.3,0.44,3.09,14.6,,25.56,,15.03,,0.86,35.03,3.54,
2013-08-26,,3.67,,,8.8,,,3.68,6.04,56.6,2.05,7.23,174.24,38.78,12.25,0.3,14.96,0.7,,8.88,,,34.93,25.28,0.48,3.06,15.29,,25.25,,14.91,,0.85,35.1,3.6,
2013-08-27,,3.47,,,8.56,,,3.68,6.08,53.9,1.91,6.58,169.92,36.84,11.8,0.24,14.59,0.7,,8.29,,,33.86,25.03,0.51,2.92,14.64,,25.02,,13.82,,0.85,34.25,3.73,
2013-08-28,,3.37,,,8.64,,,3.54,5.99,55.98,1.92,6.51,167.04,36.92,11.79,0.25,14.71,0.7,,8.5,,,34.48,25.82,0.57,2.9,15.25,,24.58,,14.18,,0.82,34.8,3.69,
2013-08-29,,3.5,,,8.67,,,3.64,6.05,56.76,1.91,6.44,174.24,37.52,11.9,0.25,15.24,0.8,,8.99,,,35.26,25.43,0.51,2.93,15.86,,24.7,,14.29,,0.83,35.25,3.74,
2013-08-30,,3.5,,,8.56,,,3.57,6.05,55.49,1.87,6.29,178.56,36.72,11.74,0.25,15.95,0.7,,8.82,,,34.61,25.07,0.53,2.93,15.45,,24.26,,14.07,,0.83,35.12,3.75,
2013-09-02,,3.75,,,,,,,6.18,,,,,,,,,,,9.06,,,,,,2.95,,,23.65,,,,0.86,,,
2013-09-03,,3.66,,,8.45,,,3.79,6.2,54.6,1.87,6.61,177.12,36.87,11.84,0.17,18.27,0.7,,9.07,,,35.35,25.4,0.54,2.91,16.0,,22.65,,14.49,,0.84,35.01,3.75,
2013-09-04,,3.87,,,8.44,,,3.75,6.13,56.01,2.0,6.98,177.12,36.47,11.71,0.17,18.89,0.75,,9.05,,,35.67,25.82,0.57,2.89,15.6,,23.35,,14.64,,0.85,35.85,3.73,
2013-09-05,,3.79,,,8.33,,,3.7,6.12,56.18,2.2,7.11,195.84,38.36,11.66,0.17,18.88,0.75,,9.14,,,37.28,25.89,0.62,2.91,15.86,,24.25,,14.8,,0.84,35.65,3.72,
2013-09-06,,3.72,,,8.34,,,3.96,6.11,55.58,2.25,6.94,188.64,37.45,11.56,0.17,18.39,0.7,,8.99,,,35.88,25.98,0.68,2.91,15.62,,24.12,,15.09,,0.82,35.56,3.73,
2013-09-09,,3.72,,,8.48,,,4.0,6.1,57.3,2.54,7.44,195.84,38.24,11.71,0.17,19.41,0.7,,9.18,,,36.18,26.23,0.76,2.94,15.88,,24.16,,15.59,,0.79,35.91,3.59,
2013-09-10,,3.62,,,8.58,,,4.02,6.1,60.04,2.43,7.79,185.76,39.73,11.6,0.17,19.15,0.7,,9.93,,,36.23,26.67,0.68,3.1,15.16,,24.03,,15.82,,0.79,35.9,3.62,
2013-09-11,,3.53,,,8.53,,,4.36,6.2,59.03,2.54,8.0,191.52,39.6,11.74,0.17,18.62,0.75,,10.2,,,35.38,26.49,0.54,3.17,14.68,,24.0,,15.63,,0.79,35.81,3.44,
2013-09-12,,3.56,,,8.46,,,4.39,6.15,58.92,2.54,7.88,187.2,38.34,11.65,0.17,17.97,0.75,,10.14,,,32.18,26.5,0.56,3.15,14.79,,25.45,,15.25,,0.79,36.19,3.35,
2013-09-13,,3.49,,,8.59,,,4.47,6.11,59.31,2.5,8.06,185.76,38.22,11.73,0.17,19.13,2.2,,10.15,,,33.53,26.48,0.56,3.04,15.39,,25.18,,15.47,,0.79,36.23,3.42,
2013-09-16,,3.45,,,8.76,,,4.44,6.09,59.33,2.46,8.14,184.32,38.48,11.74,0.17,18.72,1.0,,10.41,,,33.87,26.48,0.62,3.07,15.15,,24.89,,15.99,,0.79,36.41,3.47,
2013-09-17,,3.47,,,9.02,,,4.47,6.02,59.47,2.79,8.08,185.76,38.51,11.94,0.18,17.67,1.2,,10.19,,,33.58,26.48,0.59,3.14,15.67,,26.8,,15.89,,0.82,35.77,3.53,
2013-09-18,,3.49,,,9.45,,,4.37,6.15,60.91,3.05,8.25,188.64,39.5,12.09,0.2,17.18,1.5,,10.24,,,33.26,27.19,0.59,3.11,15.51,,26.22,,16.37,,0.81,35.3,3.66,
2013-09-19,,3.53,,,9.78,,,4.25,6.15,61.01,3.48,8.3,185.76,39.83,11.92,0.2,16.48,1.45,,10.23,,,33.01,27.61,0.62,3.06,15.47,,25.24,,16.23,,0.86,35.74,3.48,
2013-09-20,,,,,10.01,,,4.21,6.2,60.19,4.42,8.73,188.64,39.02,11.68,0.25,17.36,1.25,,10.05,,,32.51,27.2,0.57,3.02,15.25,,24.5,,15.82,,0.89,35.41,3.7,
2013-09-23,,3.78,,,10.19,,,4.44,6.15,58.68,3.95,8.52,182.88,38.78,11.68,0.2,17.9,1.25,,10.09,,,31.39,26.68,0.58,3.13,15.26,,24.5,,15.43,,0.89,35.29,3.6,
2013-09-24,,3.78,,,9.95,,,4.46,6.2,59.26,6.36,8.05,182.88,39.04,11.67,0.2,18.78,1.4,,10.2,,,31.55,26.7,0.59,3.15,15.48,,25.01,,15.8,,0.9,35.65,3.55,
2013-09-25,,3.82,,,9.88,,,4.36,6.18,59.14,4.88,7.99,188.64,40.39,11.6,0.2,19.94,1.4,,10.28,,,31.34,26.73,0.63,3.14,15.49,,24.73,,16.65,,1.03,35.66,3.55,
2013-09-26,,3.71,,,9.81,,,4.37,6.35,59.49,4.84,8.05,190.08,40.45,11.58,0.2,21.37,1.35,,10.4,,,32.01,26.71,0.64,3.15,15.4,,24.92,,16.67,,1.1,36.17,3.67,
2013-09-27,,3.85,,,9.65,,,4.31,6.39,59.26,5.02,7.94,187.2,40.71,11.4,0.25,22.5,1.3,,10.85,,,31.92,26.59,0.7,3.22,15.15,,25.34,,17.13,,1.04,36.28,3.71,
2013-09-30,,3.77,,,10.02,,,4.42,6.25,60.19,5.29,8.12,185.76,40.21,11.4,0.25,22.55,1.2,,10.81,,,32.03,26.77,0.74,3.16,15.15,,25.33,,17.13,,1.03,37.22,3.71,
2013-10-01,,,,,10.2,,,4.46,6.25,69.76,5.43,8.32,182.88,42.14,11.4,0.25,23.8,1.35,,11.68,,,30.86,26.77,0.71,3.3,15.77,,26.55,,17.87,,1.03,37.7,3.73,
2013-10-02,,4.0,,,9.9,,,4.58,6.23,68.59,5.29,8.36,181.44,42.98,11.35,0.2,24.15,1.2,,12.06,,,30.75,26.72,0.7,3.23,15.32,,27.45,,18.34,,1.04,37.41,3.72,
2013-10-03,,4.03,,,10.03,,,4.58,,73.09,5.37,8.34,181.44,43.08,11.12,0.2,23.82,1.3,,,,,31.19,26.45,0.68,,15.12,,,,18.06,,,37.42,3.71,
2013-10-04,,4.04,,,9.87,,,4.71,6.3,72.71,5.16,8.93,178.56,43.97,11.29,0.2,23.4,1.3,,12.06,,,31.36,26.42,0.71,3.33,15.52,,27.12,,18.77,,1.15,38.08,3.67,
2013-10-07,,4.3,,,9.77,,,4.97,6.29,71.49,4.75,8.66,175.68,43.74,11.18,0.24,23.18,1.25,,11.98,,,32.92,25.9,0.71,3.22,15.08,,26.47,,18.7,,1.12,37.59,3.68,
2013-10-08,,4.2,,,9.7,,,4.78,6.22,70.1,4.84,8.06,171.36,42.29,11.18,0.18,21.88,1.25,,11.98,,,31.35,26.01,0.62,3.22,14.03,,26.92,,17.86,,1.07,36.86,3.61,
2013-10-09,,4.42,,,9.73,,,4.91,6.2,69.02,5.0,7.62,172.8,41.6,11.06,0.17,20.7,1.25,,11.65,,,30.89,26.36,0.57,3.1,14.35,,26.27,,17.51,,1.04,36.69,3.61,
2013-10-10,,4.45,,,9.98,,,5.0,6.31,72.09,5.34,8.19,177.12,42.33,11.19,0.15,22.41,1.3,,11.96,,,31.43,26.88,0.67,3.13,13.91,,26.77,,18.11,,1.05,38.1,3.67,
2013-10-11,,5.09,,,10.38,,,4.95,6.34,72.28,5.52,8.69,180.0,43.31,11.44,0.15,22.93,1.25,,11.93,,,32.06,27.95,0.68,3.12,13.8,,26.88,,18.99,,1.03,38.15,3.64,
2013-10-14,,,,,10.35,,,4.95,6.41,73.19,5.84,8.75,180.0,44.36,11.49,0.15,22.84,1.25,,11.88,,,32.91,27.63,0.64,3.04,13.76,,27.0,,19.88,,1.01,38.15,3.83,
2013-10-15,,5.16,,,10.18,,,4.89,6.57,72.37,6.62,8.58,181.44,43.75,11.27,0.17,22.75,1.25,,12.38,,,32.22,26.98,0.62,2.83,13.67,,27.19,,20.24,,1.0,36.01,4.0,
2013-10-16,,5.15,,,10.16,,,4.95,6.64,73.21,6.8,8.59,181.44,45.76,11.41,0.17,23.29,1.35,,12.31,,,31.81,26.9,0.58,2.83,13.9,,27.3,,20.52,,1.06,36.0,4.0,
2013-10-17,,5.44,,,10.16,,,4.93,6.8,72.84,6.58,8.66,182.88,45.97,11.68,0.17,26.0,1.3,,12.31,,,31.03,26.92,0.61,2.82,13.79,,26.81,,20.69,,1.02,34.27,3.97,
2013-10-18,,5.22,,,10.53,,,5.05,6.89,73.86,8.24,8.84,185.76,49.97,11.91,0.17,26.2,1.3,,12.35,,,31.07,27.19,0.63,2.83,13.56,,26.98,,21.98,,1.03,34.44,3.66,
2013-10-21,,5.54,,,10.76,,,5.27,6.78,73.4,7.59,9.08,187.2,53.88,11.85,0.15,25.53,1.25,,13.07,,,31.07,26.96,0.62,2.82,13.53,,29.95,,21.62,,1.03,33.36,3.78,
2013-10-22,,5.68,,,10.49,,,5.23,6.82,74.32,7.0,9.0,190.08,54.5,11.75,0.15,26.67,1.3,,13.7,,,31.08,27.37,0.58,3.01,12.97,,33.5,,22.52,,1.13,31.71,3.74,
2013-10-23,,5.31,,,10.69,,,5.13,6.97,61.77,7.04,8.74,191.52,53.08,11.73,0.15,24.83,1.3,,13.36,,,31.11,27.07,0.57,2.96,12.86,,33.15,,22.08,,1.16,30.9,3.67,
2013-10-24,,5.4,,,10.66,,,5.11,6.88,61.11,7.11,8.73,214.56,54.22,11.82,0.15,25.39,1.2,,13.2,,,31.67,27.19,0.56,2.89,13.13,,31.8,,21.98,,1.27,31.08,3.7,
2013-10-25,,5.59,,,10.66,,,5.01,6.96,60.83,6.65,7.9,210.24,52.8,11.98,0.15,23.0,1.15,,12.29,,,31.19,27.49,0.58,2.89,11.34,,31.52,,21.43,,1.25,31.35,3.77,
2013-10-28,,6.01,,,10.56,,,5.04,6.85,60.37,6.01,7.86,203.04,51.48,12.01,0.19,20.16,1.2,,12.39,,,32.01,27.02,0.6,2.85,11.3,,29.74,,20.88,,1.24,30.93,3.8,
2013-10-29,,5.74,,,10.59,,,4.86,6.93,61.39,6.69,7.88,201.6,52.37,12.04,0.19,22.39,1.2,,12.73,,,33.27,27.02,0.6,2.81,11.12,,30.77,,21.76,,1.22,30.8,3.83,
2013-10-30,,6.01,,,10.58,,,4.96,6.92,61.16,6.4,7.67,203.04,51.4,12.17,0.19,21.68,1.15,,12.72,,,31.77,26.49,0.61,2.69,11.3,,30.31,,20.86,,1.19,29.86,3.81,
2013-10-31,,5.83,,,10.46,,,4.93,6.9,60.74,6.25,7.55,192.96,50.31,12.25,0.19,22.52,1.15,,12.95,,,31.9,26.07,0.58,2.84,10.91,,30.08,,19.78,,1.06,29.21,3.86,
2013-11-01,,5.45,,,10.23,,,4.93,6.91,59.93,6.27,7.61,191.52,59.14,12.34,0.2,23.59,0.95,,13.06,,,31.45,25.81,0.58,2.83,11.37,,30.09,,20.22,,1.15,29.32,3.8,
2013-11-04,,6.01,,,10.22,,,4.9,6.94,59.91,7.15,7.93,201.6,61.83,12.45,0.2,26.52,0.95,,13.2,,,30.83,26.1,0.57,2.85,11.55,,30.99,,22.37,,1.19,32.29,3.68,
2013-11-05,,5.99,,,10.15,,,5.05,6.9,60.18,7.5,8.25,195.84,62.12,12.29,0.2,25.86,0.95,,13.18,,,30.52,26.05,0.55,2.8,11.77,,30.47,,22.36,,1.56,31.88,3.65,
2013-11-06,,5.85,,,10.23,,,4.97,6.91,59.04,7.58,8.0,194.4,61.15,12.39,0.2,25.18,1.0,,14.06,,,29.99,26.7,0.48,2.79,13.0,,32.03,,21.45,,1.53,31.98,3.65,
2013-11-07,,5.86,,,9.31,,,4.76,6.91,55.68,6.67,7.68,192.96,58.13,12.3,0.25,23.36,1.05,,13.98,,,29.15,25.89,0.52,2.81,13.0,,31.25,,19.82,,1.61,31.04,3.89,
2013-11-08,,5.28,,,8.92,,,4.82,6.98,56.48,7.32,7.84,191.52,60.5,11.69,0.25,25.98,1.1,,13.75,,,36.61,26.73,0.53,2.8,13.34,,29.2,,20.87,,1.57,30.56,3.65,
2013-11-11,,5.44,,,8.55,,,4.84,6.96,57.34,7.09,8.16,192.96,63.14,12.01,0.22,28.93,1.05,,11.49,,,36.51,26.59,0.53,2.41,13.99,,28.7,,21.23,,1.53,30.59,3.53,
2013-11-12,,5.33,,,8.57,,,4.73,6.95,57.94,6.92,8.22,194.4,61.72,11.66,0.22,27.62,1.15,,10.97,,,35.5,26.37,0.53,2.56,13.92,,28.25,,20.46,,1.58,28.44,3.6,
2013-11-13,,5.42,,,8.79,,,4.64,6.97,58.01,9.31,7.95,208.8,64.2,12.05,0.2,29.19,1.2,,11.65,,,37.1,26.29,0.55,2.51,14.17,,27.81,,21.38,,1.58,30.19,3.67,
2013-11-14,,5.6,,,8.61,,,4.77,7.08,57.11,8.39,7.84,211.68,64.28,11.98,0.2,29.24,1.2,,12.03,,,37.01,26.52,0.67,2.71,14.06,,28.95,,22.44,,1.67,29.63,3.67,
2013-11-15,,5.43,,,8.55,,,4.88,7.1,56.9,8.5,7.77,213.12,64.19,11.99,0.2,29.5,1.1,,11.6,,,37.06,26.01,0.68,2.62,13.38,,29.25,,21.94,,1.84,29.58,3.73,
2013-11-18,,5.43,,,8.46,,,4.98,7.09,55.39,9.15,7.68,210.24,62.87,11.85,0.18,33.3,1.05,,10.99,,,38.14,25.91,0.68,2.97,11.42,,28.6,,21.53,,1.87,29.69,3.81,
2013-11-19,,5.29,,,8.59,,,4.84,7.08,54.31,8.58,7.11,198.72,60.42,11.9,0.18,31.13,1.05,,10.6,,,37.32,25.44,0.66,2.87,11.01,,27.33,,20.1,,1.84,30.2,3.7,
2013-11-20,,5.3,,,8.84,,,4.85,7.12,54.01,8.94,6.8,195.84,60.88,11.75,0.17,32.51,1.1,,10.61,,,38.08,25.24,0.64,2.74,11.17,,28.4,,20.34,,1.68,30.11,3.7,
2013-11-21,,5.31,,,9.02,,,4.88,7.06,55.5,9.02,7.07,200.16,61.98,11.9,0.17,33.73,1.1,,10.61,,,38.2,25.47,0.64,2.75,11.24,,27.33,,20.8,,1.69,31.41,3.8,
2013-11-22,,5.26,,,9.01,,,4.95,7.05,55.63,8.76,7.11,198.72,60.35,12.01,0.17,33.89,1.2,,10.98,,,35.26,25.59,0.66,2.75,11.01,,27.38,,20.27,,1.71,31.91,3.79,
2013-11-25,,5.31,,,9.14,,,4.88,7.0,55.78,7.79,7.05,198.72,59.94,12.02,0.17,30.6,1.0,,10.9,,,35.17,25.26,0.63,2.66,10.81,,27.94,,19.33,,1.83,32.45,3.68,
2013-11-26,,5.22,,,9.18,,,4.87,7.13,56.15,7.68,7.14,195.84,59.37,12.29,0.17,32.31,1.0,,10.89,,,36.24,25.19,0.66,2.61,11.24,,28.67,,20.03,,1.79,31.85,3.74,
2013-11-27,,5.35,,,9.19,,,4.99,7.08,56.54,7.87,7.24,198.72,60.53,12.36,0.17,31.59,1.05,,10.34,,,36.14,25.17,0.71,2.63,11.27,,29.42,,20.08,,1.79,31.97,3.66,
2013-11-28,,5.67,,,,,,,7.09,,,,,,,,,,,10.4,,,,,,2.82,,,29.05,,,,1.76,,,
2013-11-29,,5.58,,,9.18,,,4.99,7.0,55.8,7.65,7.25,197.28,59.82,12.4,0.17,29.39,1.05,,10.69,,,36.11,25.08,0.74,2.76,11.37,,29.45,,19.87,,1.7,32.22,3.78,
2013-12-02,,5.54,,,9.04,,,4.9,7.03,57.36,7.69,6.91,197.28,59.81,12.35,0.17,30.44,1.15,,10.65,,,35.46,25.0,0.82,2.77,11.27,,29.49,,19.77,,1.61,31.78,3.74,
2013-12-03,,5.68,,,9.07,,,4.9,7.02,58.17,7.36,6.6,198.72,59.62,12.33,0.17,30.44,1.1,,10.25,,,33.14,25.68,0.79,2.63,11.18,,28.07,,19.69,,1.58,31.64,3.83,
2013-12-04,,5.57,,,9.03,,,4.99,7.0,58.06,7.6,6.41,217.44,60.8,12.31,0.22,30.91,1.1,,9.65,,,33.67,25.51,1.27,2.61,11.3,,27.38,,20.27,,1.59,30.45,3.73,
2013-12-05,,5.63,,,9.01,,,5.15,7.02,58.25,7.37,6.27,227.52,59.78,12.33,0.17,29.52,1.05,,9.48,,,33.17,25.49,1.81,2.54,11.21,,24.61,,20.16,,1.6,30.28,3.74,
2013-12-06,,5.53,,,9.04,,,5.24,7.02,58.03,7.35,6.0,247.68,58.01,12.43,0.16,27.88,1.0,,9.74,,,33.41,25.73,2.06,2.54,11.26,,24.4,,19.9,,1.58,29.49,3.76,
2013-12-09,,5.57,,,9.06,,,5.2,6.95,58.05,7.14,5.72,244.8,56.07,12.42,0.16,26.08,1.05,,9.97,,,32.97,25.57,1.68,2.55,10.81,,23.74,,18.7,,1.49,30.56,3.77,
2013-12-10,,5.74,,,9.01,,,5.11,6.89,58.18,6.78,5.65,259.2,56.49,12.49,0.16,27.36,1.05,,9.53,,,32.75,25.45,1.87,2.57,10.89,,22.87,,19.34,,1.5,30.93,3.7,
2013-12-11,,5.73,,,9.0,,,4.9,6.89,56.93,6.12,5.17,249.12,54.2,12.44,0.16,25.31,1.1,,9.55,,,31.84,25.52,1.77,2.5,10.36,,23.4,,18.36,,1.71,30.75,3.94,
2013-12-12,1.13,5.56,,,9.01,,,5.03,6.89,55.92,6.12,4.89,244.8,54.39,12.49,0.16,25.81,1.05,,8.89,,,31.43,25.78,1.98,2.42,10.26,,22.3,,17.98,,1.54,30.47,3.94,
2013-12-13,1.41,5.76,,,9.02,,,4.98,6.86,56.07,6.33,5.7,256.32,53.79,12.51,0.16,25.98,1.05,,9.25,,,31.91,25.95,2.09,2.38,10.51,,22.16,,18.15,,1.65,30.12,4.25,
2013-12-16,1.29,5.65,,,9.11,,,5.0,6.93,56.92,6.45,5.56,267.84,54.7,12.5,0.2,26.85,1.05,,9.29,,,34.03,26.58,1.95,2.56,10.61,,22.0,,18.3,,1.65,30.39,4.2,
2013-12-17,1.37,5.67,,,9.24,,,4.89,6.92,57.71,6.67,5.77,203.04,55.51,12.49,0.2,29.36,1.05,,9.1,,,33.98,26.8,1.81,2.42,10.56,,22.0,,18.8,,1.6,31.33,4.18,
2013-12-18,1.59,5.64,,,9.14,,,4.87,6.94,58.12,7.09,5.8,214.56,55.42,12.93,0.16,29.14,1.05,,9.22,,,34.38,26.91,1.82,2.5,11.1,,22.06,,18.78,,1.67,31.35,4.19,
2013-12-19,1.5,5.78,,,9.12,,,4.76,6.93,57.98,7.56,5.98,205.92,56.76,12.89,0.12,29.36,1.05,,9.71,,,33.7,26.77,1.8,2.47,10.97,,22.75,,19.48,,1.75,31.61,4.32,
2013-12-20,1.44,5.95,,,9.25,,,4.68,6.05,59.65,7.7,5.7,200.16,55.87,13.27,0.12,28.7,1.1,,10.0,,,33.92,27.46,1.84,2.67,11.26,,23.83,,19.1,,1.67,31.91,4.64,
2013-12-23,1.46,5.88,,,9.45,,,4.65,6.0,60.9,7.32,5.61,190.08,55.76,13.74,0.15,28.31,1.1,,9.87,,,34.0,27.49,1.77,2.7,11.46,,22.99,,19.21,,1.67,31.81,5.08,
2013-12-24,1.46,5.88,,,9.84,,,4.7,,60.83,6.94,5.83,192.96,55.29,13.92,0.15,27.58,1.1,,,,,33.84,27.54,1.75,,11.8,,,,19.07,,,32.03,5.5,
2013-12-26,,,,,9.7,,,4.73,,61.71,6.78,5.78,195.84,55.68,13.8,0.13,28.25,1.15,,,,,33.94,27.8,1.72,,11.36,,,,19.25,,,31.99,5.33,
2013-12-27,1.48,5.83,,,9.64,,,4.72,5.98,61.49,6.84,5.87,197.28,55.26,13.85,0.15,29.18,1.1,,9.55,,,33.41,27.67,1.66,2.76,11.84,,22.73,,18.93,,1.63,32.05,4.91,
2013-12-30,1.63,5.97,,,9.61,,,4.68,5.98,61.54,7.4,6.39,201.6,55.6,13.83,0.12,31.21,1.15,,9.6,,,33.71,27.25,1.63,2.72,12.03,,22.96,,19.79,,1.7,32.27,5.15,
2013-12-31,1.59,6.51,,,9.66,,,4.88,,62.52,7.26,6.34,203.04,54.64,13.96,0.17,29.3,1.15,,,,,34.36,27.21,1.55,,11.46,,,,19.52,,,32.91,5.31,
2014-01-02,1.73,6.65,,,9.78,,,4.78,6.19,61.72,7.6,6.78,207.36,57.44,13.56,0.17,32.01,1.15,,9.9,,,33.81,26.98,2.33,2.68,11.84,,23.0,,21.15,,1.92,32.55,5.15,
2014-01-03,1.72,6.54,,,9.94,,,4.83,6.18,62.46,7.82,6.92,243.36,56.74,13.6,0.12,32.54,1.15,,10.35,,,33.84,26.89,2.61,2.69,11.79,,23.75,,21.43,,1.88,32.56,5.03,
2014-01-06,1.66,6.54,,,9.74,,,4.84,6.2,62.07,8.01,7.04,231.84,51.26,13.25,0.12,35.56,1.1,,10.9,,,33.04,26.62,2.77,2.88,11.47,,24.16,,21.24,,1.86,32.18,5.11,
2014-01-07,1.66,6.8,,,9.95,,,4.81,6.05,64.55,8.39,7.54,267.84,52.49,13.06,0.12,36.48,1.1,,11.9,,,34.11,26.65,3.85,2.93,11.26,,25.89,,21.43,,1.87,34.77,5.09,
2014-01-08,1.74,6.87,,,10.12,,,4.88,6.07,65.79,8.48,7.25,243.36,51.68,13.05,0.12,36.85,1.15,,11.48,,,35.3,26.31,4.55,2.83,10.9,,25.41,,21.63,,1.85,34.34,4.91,
2014-01-09,1.85,6.95,,,10.2,,,4.86,6.07,66.63,7.99,7.59,234.72,52.11,12.91,0.12,34.78,1.25,,11.32,,,34.27,25.95,3.32,2.87,10.63,,25.76,,21.47,,1.83,35.99,4.9,
2014-01-10,1.8,6.63,,,10.3,,,4.84,5.99,67.17,7.94,7.79,236.16,51.97,12.94,0.17,35.41,1.35,,11.57,,,34.64,25.74,3.65,2.9,10.64,,29.42,,21.22,,1.81,35.98,5.06,
2014-01-13,1.77,6.82,,,10.34,,,4.77,5.91,61.06,7.71,8.05,237.6,49.86,12.87,0.17,33.14,1.5,,11.6,,,33.57,25.55,3.63,2.9,10.51,,28.92,,20.07,,1.78,34.69,4.86,
2014-01-14,1.8,6.73,,,10.37,,,4.77,5.73,63.25,8.04,7.87,241.92,51.05,13.17,0.13,36.25,1.45,,11.37,,,34.65,25.73,3.59,2.86,10.74,,29.17,,20.92,,1.73,34.53,4.69,
2014-01-15,1.73,6.6,,,10.59,,,4.84,5.75,64.18,8.16,8.26,241.92,51.99,13.21,0.15,36.26,1.45,,11.74,,,34.82,25.98,3.8,2.98,10.79,,29.5,,20.87,,1.79,35.47,4.68,
2014-01-16,1.71,6.59,,,10.68,,,4.8,5.83,63.87,8.94,8.28,236.16,52.2,13.17,0.16,35.39,1.4,,11.57,,,34.31,26.08,3.55,2.92,10.92,,28.72,,23.01,,1.81,35.31,4.58,
2014-01-17,1.69,6.5,,,10.45,,,4.72,5.93,62.5,8.75,8.13,201.6,51.88,13.16,0.16,35.4,1.45,,11.56,,,33.86,25.97,3.48,3.01,10.88,,30.2,,22.26,,1.76,35.21,4.64,
2014-01-20,1.71,6.48,,,,,,,5.9,,,,,,,,,,,10.91,,,,,,2.69,,,30.08,,,,1.69,,,
2014-01-21,1.7,6.26,,,10.7,,,4.72,5.89,62.83,8.56,8.22,216.0,51.81,13.23,0.17,34.38,1.4,,10.71,,,33.26,25.96,3.5,2.7,11.28,,30.33,,22.25,,1.71,35.15,4.84,
2014-01-22,1.64,6.6,,,10.8,,,4.72,5.84,67.33,8.4,8.08,216.0,52.04,13.23,0.16,35.43,1.3,,10.81,,,33.35,26.04,3.34,2.53,11.77,,30.42,,22.48,,1.73,37.53,4.87,
2014-01-23,1.61,6.79,,,10.6,,,4.62,5.75,63.34,8.07,7.83,210.24,50.44,13.23,0.16,33.8,1.35,,10.1,,,32.32,25.39,3.08,2.45,10.53,,30.41,,21.63,,1.82,37.64,4.91,
2014-01-24,1.52,6.52,,,10.0,,,4.52,5.71,61.62,7.75,7.61,201.6,48.67,13.18,0.16,29.7,1.25,,9.65,,,31.49,25.04,2.81,2.45,10.3,,29.14,,20.39,,1.83,36.79,4.82,
2014-01-27,1.45,6.09,,,9.94,,,4.49,5.64,60.34,7.13,7.33,195.84,48.84,13.01,0.16,29.1,1.2,,9.46,,,31.06,24.27,2.61,2.44,10.03,,28.65,,20.31,,1.67,36.77,4.72,
2014-01-28,1.5,6.15,,,10.12,,,4.82,5.67,62.75,7.43,7.41,204.48,50.36,13.03,0.16,30.84,1.35,,9.84,,,31.49,24.66,2.69,2.45,10.01,,31.3,,21.32,,1.64,37.49,4.8,
2014-01-29,1.56,6.22,,,10.0,,,4.73,5.55,61.81,7.55,7.32,201.6,49.7,12.79,0.19,29.44,1.35,,9.71,,,30.96,24.57,2.97,2.48,10.15,,31.82,,20.75,,1.65,37.27,4.66,
2014-01-30,1.62,6.1,,,9.88,,,4.73,5.62,62.58,7.69,7.54,204.48,51.47,13.07,0.19,30.34,1.35,,10.05,,,32.89,25.07,3.12,2.43,10.26,,32.49,,21.13,,1.7,37.52,4.64,
2014-01-31,,,,,9.86,,,4.71,5.75,60.42,7.9,7.4,205.92,50.58,13.23,0.19,29.15,1.45,,9.9,,,32.48,24.65,3.02,2.49,10.01,,31.09,,21.19,,1.77,38.01,4.73,
2014-02-03,,,,,9.42,,,4.62,5.67,57.21,7.91,6.65,203.04,48.35,13.04,0.18,27.34,1.45,,9.5,,,30.9,25.04,2.84,2.41,9.72,,31.11,,19.08,,1.88,36.5,4.69,
2014-02-04,1.69,5.81,,,9.25,,,4.68,5.56,57.99,8.29,6.74,201.6,49.11,13.04,0.17,27.84,1.45,,9.68,,,31.21,25.12,3.27,2.37,9.94,,30.0,,19.33,,1.87,36.5,4.71,
2014-02-05,1.61,5.59,,,9.02,,,4.6,5.57,57.11,7.73,6.6,198.72,47.73,12.98,0.17,27.22,1.4,,9.63,,,30.63,25.02,3.07,2.42,10.02,,29.84,,19.55,,1.84,36.08,4.71,
2014-02-06,1.61,5.8,,,9.01,,,4.8,5.56,58.76,7.85,6.6,203.04,48.2,13.25,0.17,26.84,1.4,,9.99,,,30.99,24.91,3.18,2.46,10.16,,29.99,,19.44,,1.93,37.83,4.8,
2014-02-07,1.58,5.84,,,9.32,,,4.9,5.4,59.35,7.96,6.69,204.48,49.83,13.16,0.14,28.16,1.45,,10.18,,,31.75,24.59,3.1,2.44,10.34,,31.65,,20.09,,1.85,38.08,4.81,
2014-02-10,1.65,5.98,,,9.55,,,5.08,5.56,58.98,7.81,7.03,211.68,51.1,13.69,0.19,29.35,1.5,,10.38,,,31.71,24.57,3.55,2.48,10.26,,32.42,,20.38,,1.83,37.67,4.65,
